,doc_id,sent_id,triple,head_idx,verb_idx,tail_idx,head_str,head_lemma,head_type,tail_str,tail_lemma,tail_type,main_verb,lemma_verb,cluster_verb
13226,178.0,3.0,uk evaluate covid-19,4.0,19.0,31.0,uk,uk,GPE,covid-19,covid-19,CORONAVIRUS,evaluated,evaluate,evaluate
13227,178.0,3.0,uk evaluate 4764,4.0,19.0,33.0,uk,uk,GPE,4764,4764,CARDINAL,evaluated,evaluate,evaluate
13228,178.0,3.0,uk evaluate 159,4.0,19.0,39.0,uk,uk,GPE,159,159,CARDINAL,evaluated,evaluate,evaluate
13229,178.0,3.0,uk evaluate 133-188,4.0,19.0,42.0,uk,uk,GPE,133-188,133-188,CARDINAL,evaluated,evaluate,evaluate
13230,178.0,3.0,patient evaluate 164,5.0,19.0,25.0,patients,patient,GROUP,164,164,CARDINAL,evaluated,evaluate,evaluate
13231,178.0,3.0,patient evaluate 136-199,5.0,19.0,28.0,patients,patient,GROUP,136-199,136-199,CARDINAL,evaluated,evaluate,evaluate
13232,178.0,3.0,patient evaluate covid-19,5.0,19.0,31.0,patients,patient,GROUP,covid-19,covid-19,CORONAVIRUS,evaluated,evaluate,evaluate
13233,178.0,3.0,patient evaluate 4764,5.0,19.0,33.0,patients,patient,GROUP,4764,4764,CARDINAL,evaluated,evaluate,evaluate
13234,178.0,3.0,patient evaluate 159,5.0,19.0,39.0,patients,patient,GROUP,159,159,CARDINAL,evaluated,evaluate,evaluate
13235,178.0,3.0,patient evaluate 133-188,5.0,19.0,42.0,patients,patient,GROUP,133-188,133-188,CARDINAL,evaluated,evaluate,evaluate
13236,178.0,3.0,n468 evaluate 164,6.0,19.0,25.0,n468,n468,GENE_OR_GENOME,164,164,CARDINAL,evaluated,evaluate,evaluate
13237,178.0,3.0,n468 evaluate 136-199,6.0,19.0,28.0,n468,n468,GENE_OR_GENOME,136-199,136-199,CARDINAL,evaluated,evaluate,evaluate
13238,178.0,3.0,n468 evaluate covid-19,6.0,19.0,31.0,n468,n468,GENE_OR_GENOME,covid-19,covid-19,CORONAVIRUS,evaluated,evaluate,evaluate
13239,178.0,3.0,n468 evaluate 4764,6.0,19.0,33.0,n468,n468,GENE_OR_GENOME,4764,4764,CARDINAL,evaluated,evaluate,evaluate
13240,178.0,3.0,n468 evaluate 159,6.0,19.0,39.0,n468,n468,GENE_OR_GENOME,159,159,CARDINAL,evaluated,evaluate,evaluate
13241,178.0,3.0,n468 evaluate 133-188,6.0,19.0,42.0,n468,n468,GENE_OR_GENOME,133-188,133-188,CARDINAL,evaluated,evaluate,evaluate
13242,178.0,3.0,265 evaluate 164,14.0,19.0,25.0,265,265,CARDINAL,164,164,CARDINAL,evaluated,evaluate,evaluate
13243,178.0,3.0,265 evaluate 136-199,14.0,19.0,28.0,265,265,CARDINAL,136-199,136-199,CARDINAL,evaluated,evaluate,evaluate
13244,178.0,3.0,265 evaluate covid-19,14.0,19.0,31.0,265,265,CARDINAL,covid-19,covid-19,CORONAVIRUS,evaluated,evaluate,evaluate
13245,178.0,3.0,265 evaluate 4764,14.0,19.0,33.0,265,265,CARDINAL,4764,4764,CARDINAL,evaluated,evaluate,evaluate
13246,178.0,3.0,265 evaluate 159,14.0,19.0,39.0,265,265,CARDINAL,159,159,CARDINAL,evaluated,evaluate,evaluate
13247,178.0,3.0,265 evaluate 133-188,14.0,19.0,42.0,265,265,CARDINAL,133-188,133-188,CARDINAL,evaluated,evaluate,evaluate
13248,178.0,3.0,p evaluate 164,15.0,19.0,25.0,p,p,GENE_OR_GENOME,164,164,CARDINAL,evaluated,evaluate,evaluate
13249,178.0,3.0,p evaluate 136-199,15.0,19.0,28.0,p,p,GENE_OR_GENOME,136-199,136-199,CARDINAL,evaluated,evaluate,evaluate
13250,178.0,3.0,p evaluate covid-19,15.0,19.0,31.0,p,p,GENE_OR_GENOME,covid-19,covid-19,CORONAVIRUS,evaluated,evaluate,evaluate
13251,178.0,3.0,p evaluate 4764,15.0,19.0,33.0,p,p,GENE_OR_GENOME,4764,4764,CARDINAL,evaluated,evaluate,evaluate
13252,178.0,3.0,p evaluate 159,15.0,19.0,39.0,p,p,GENE_OR_GENOME,159,159,CARDINAL,evaluated,evaluate,evaluate
13253,178.0,3.0,p evaluate 133-188,15.0,19.0,42.0,p,p,GENE_OR_GENOME,133-188,133-188,CARDINAL,evaluated,evaluate,evaluate
13254,178.0,4.0,uk compare eu,0.0,2.0,7.0,uk,uk,GPE,eu,eu,ORG,compared,compare,compare
13255,178.0,4.0,patient compare eu,1.0,2.0,7.0,patients,patient,GROUP,eu,eu,ORG,compared,compare,compare
13256,178.0,7.0,uk receive covid-19,7.0,25.0,26.0,uk,uk,GPE,covid-19,covid-19,CORONAVIRUS,receive,receive,receive
13257,178.0,7.0,uk receive anticancer,7.0,25.0,29.0,uk,uk,GPE,anticancer,anticancer,DISEASE_OR_SYNDROME,receive,receive,receive
13258,178.0,7.0,cohort receive covid-19,8.0,25.0,26.0,cohort,cohort,GROUP,covid-19,covid-19,CORONAVIRUS,receive,receive,receive
13259,178.0,7.0,cohort receive anticancer,8.0,25.0,29.0,cohort,cohort,GROUP,anticancer,anticancer,DISEASE_OR_SYNDROME,receive,receive,receive
13260,178.0,7.0,death receive covid-19,12.0,25.0,26.0,death,death,DISEASE_OR_SYNDROME,covid-19,covid-19,CORONAVIRUS,receive,receive,receive
13261,178.0,7.0,death receive anticancer,12.0,25.0,29.0,death,death,DISEASE_OR_SYNDROME,anticancer,anticancer,DISEASE_OR_SYNDROME,receive,receive,receive
13262,178.0,7.0,tumour receive covid-19,21.0,25.0,26.0,tumour,tumour,DISEASE_OR_SYNDROME,covid-19,covid-19,CORONAVIRUS,receive,receive,receive
13263,178.0,7.0,tumour receive anticancer,21.0,25.0,29.0,tumour,tumour,DISEASE_OR_SYNDROME,anticancer,anticancer,DISEASE_OR_SYNDROME,receive,receive,receive
13264,178.0,8.0,anticancer confirm uk,3.0,7.0,8.0,anticancer,anticancer,DISEASE_OR_SYNDROME,uk,uk,GPE,confirmed,confirm,confirm
13265,178.0,8.0,anticancer confirm eu,3.0,7.0,10.0,anticancer,anticancer,DISEASE_OR_SYNDROME,eu,eu,ORG,confirmed,confirm,confirm
13266,178.0,8.0,covid-19 confirm uk,6.0,7.0,8.0,covid-19,covid-19,CORONAVIRUS,uk,uk,GPE,confirmed,confirm,confirm
13267,178.0,8.0,covid-19 confirm eu,6.0,7.0,10.0,covid-19,covid-19,CORONAVIRUS,eu,eu,ORG,confirmed,confirm,confirm
13268,178.0,12.0,five observe chadox1,2.0,7.0,14.0,five,five,CARDINAL,chadox1,chadox1,GENE_OR_GENOME,is warranted,warrant,observe
13269,178.0,12.0,five observe ncov-19,2.0,7.0,15.0,five,five,CARDINAL,ncov-19,ncov-19,CORONAVIRUS,is warranted,warrant,observe
13270,178.0,12.0,five observe adenoviral,2.0,7.0,16.0,five,five,CARDINAL,adenoviral,adenoviral,ORGANISM,is warranted,warrant,observe
13271,178.0,12.0,five observe vaccine,2.0,7.0,18.0,five,five,CARDINAL,vaccine,vaccine,CHEMICAL,is warranted,warrant,observe
13272,178.0,12.0,five observe coronavirus,2.0,7.0,19.0,five,five,CARDINAL,coronavirus,coronavirus,CORONAVIRUS,is warranted,warrant,observe
13273,178.0,12.0,five observe covid-19,2.0,7.0,22.0,five,five,CARDINAL,covid-19,covid-19,CORONAVIRUS,is warranted,warrant,observe
13274,178.0,12.0,patient observe chadox1,3.0,7.0,14.0,patients,patient,GROUP,chadox1,chadox1,GENE_OR_GENOME,is warranted,warrant,observe
13275,178.0,12.0,patient observe ncov-19,3.0,7.0,15.0,patients,patient,GROUP,ncov-19,ncov-19,CORONAVIRUS,is warranted,warrant,observe
13276,178.0,12.0,patient observe adenoviral,3.0,7.0,16.0,patients,patient,GROUP,adenoviral,adenoviral,ORGANISM,is warranted,warrant,observe
13277,178.0,12.0,patient observe vaccine,3.0,7.0,18.0,patients,patient,GROUP,vaccine,vaccine,CHEMICAL,is warranted,warrant,observe
13278,178.0,12.0,patient observe coronavirus,3.0,7.0,19.0,patients,patient,GROUP,coronavirus,coronavirus,CORONAVIRUS,is warranted,warrant,observe
13279,178.0,12.0,patient observe covid-19,3.0,7.0,22.0,patients,patient,GROUP,covid-19,covid-19,CORONAVIRUS,is warranted,warrant,observe
13280,178.0,12.0,venous observe chadox1,5.0,7.0,14.0,venous,venous,DISEASE_OR_SYNDROME,chadox1,chadox1,GENE_OR_GENOME,is warranted,warrant,observe
13281,178.0,12.0,venous observe ncov-19,5.0,7.0,15.0,venous,venous,DISEASE_OR_SYNDROME,ncov-19,ncov-19,CORONAVIRUS,is warranted,warrant,observe
13282,178.0,12.0,venous observe adenoviral,5.0,7.0,16.0,venous,venous,DISEASE_OR_SYNDROME,adenoviral,adenoviral,ORGANISM,is warranted,warrant,observe
13283,178.0,12.0,venous observe vaccine,5.0,7.0,18.0,venous,venous,DISEASE_OR_SYNDROME,vaccine,vaccine,CHEMICAL,is warranted,warrant,observe
13284,178.0,12.0,venous observe coronavirus,5.0,7.0,19.0,venous,venous,DISEASE_OR_SYNDROME,coronavirus,coronavirus,CORONAVIRUS,is warranted,warrant,observe
13285,178.0,12.0,venous observe covid-19,5.0,7.0,22.0,venous,venous,DISEASE_OR_SYNDROME,covid-19,covid-19,CORONAVIRUS,is warranted,warrant,observe
13286,178.0,12.0,thrombosis observe chadox1,6.0,7.0,14.0,thrombosis,thrombosis,DISEASE_OR_SYNDROME,chadox1,chadox1,GENE_OR_GENOME,is warranted,warrant,observe
13287,178.0,12.0,thrombosis observe ncov-19,6.0,7.0,15.0,thrombosis,thrombosis,DISEASE_OR_SYNDROME,ncov-19,ncov-19,CORONAVIRUS,is warranted,warrant,observe
13288,178.0,12.0,thrombosis observe adenoviral,6.0,7.0,16.0,thrombosis,thrombosis,DISEASE_OR_SYNDROME,adenoviral,adenoviral,ORGANISM,is warranted,warrant,observe
13289,178.0,12.0,thrombosis observe vaccine,6.0,7.0,18.0,thrombosis,thrombosis,DISEASE_OR_SYNDROME,vaccine,vaccine,CHEMICAL,is warranted,warrant,observe
13290,178.0,12.0,thrombosis observe coronavirus,6.0,7.0,19.0,thrombosis,thrombosis,DISEASE_OR_SYNDROME,coronavirus,coronavirus,CORONAVIRUS,is warranted,warrant,observe
13291,178.0,12.0,thrombosis observe covid-19,6.0,7.0,22.0,thrombosis,thrombosis,DISEASE_OR_SYNDROME,covid-19,covid-19,CORONAVIRUS,is warranted,warrant,observe
13298,179.0,3.0,woman receive axillary,1.0,4.0,9.0,women,woman,GROUP,axillary,axillary,BODY_PART_ORGAN_OR_ORGAN_COMPONENT,occurred,occur,receive
13299,179.0,3.0,woman receive lymphadenopathy,1.0,4.0,10.0,women,woman,GROUP,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,occurred,occur,receive
13300,179.0,3.0,woman receive malignancy,1.0,4.0,15.0,women,woman,GROUP,malignancy,malignancy,DISEASE_OR_SYNDROME,occurred,occur,receive
13301,179.0,3.0,covid-19 receive axillary,3.0,4.0,9.0,covid-19,covid-19,CORONAVIRUS,axillary,axillary,BODY_PART_ORGAN_OR_ORGAN_COMPONENT,occurred,occur,receive
13302,179.0,3.0,covid-19 receive lymphadenopathy,3.0,4.0,10.0,covid-19,covid-19,CORONAVIRUS,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,occurred,occur,receive
13303,179.0,3.0,covid-19 receive malignancy,3.0,4.0,15.0,covid-19,covid-19,CORONAVIRUS,malignancy,malignancy,DISEASE_OR_SYNDROME,occurred,occur,receive
13304,180.0,0.0,axillary display mammogram,5.0,8.0,9.0,axillary,axillary,TISSUE,mammogram,mammogram,TISSUE,may display,display,display
13305,180.0,0.0,axillary display woman,5.0,8.0,10.0,axillary,axillary,TISSUE,women,woman,GROUP,may display,display,display
13306,180.0,0.0,axillary display pfizer-biontech,5.0,8.0,16.0,axillary,axillary,TISSUE,pfizer-biontech,pfizer-biontech,ORG,may display,display,display
13307,180.0,0.0,axillary display covid-19,5.0,8.0,19.0,axillary,axillary,TISSUE,covid-19,covid-19,CORONAVIRUS,may display,display,display
13308,180.0,0.0,axillary display vaccine,5.0,8.0,20.0,axillary,axillary,TISSUE,vaccines,vaccine,CHEMICAL,may display,display,display
13309,180.0,0.0,axillary display woman,5.0,8.0,22.0,axillary,axillary,TISSUE,women,woman,GROUP,may display,display,display
13310,180.0,0.0,lymphadenopathy display mammogram,6.0,8.0,9.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,mammogram,mammogram,TISSUE,may display,display,display
13311,180.0,0.0,lymphadenopathy display woman,6.0,8.0,10.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,women,woman,GROUP,may display,display,display
13312,180.0,0.0,lymphadenopathy display pfizer-biontech,6.0,8.0,16.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,pfizer-biontech,pfizer-biontech,ORG,may display,display,display
13313,180.0,0.0,lymphadenopathy display covid-19,6.0,8.0,19.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,covid-19,covid-19,CORONAVIRUS,may display,display,display
13314,180.0,0.0,lymphadenopathy display vaccine,6.0,8.0,20.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,vaccines,vaccine,CHEMICAL,may display,display,display
13315,180.0,0.0,lymphadenopathy display woman,6.0,8.0,22.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,women,woman,GROUP,may display,display,display
13316,180.0,0.0,axillary appear vaccine,5.0,19.0,20.0,axillary,axillary,TISSUE,vaccines,vaccine,CHEMICAL,can appear,appear,appear
13317,180.0,0.0,axillary appear woman,5.0,19.0,22.0,axillary,axillary,TISSUE,women,woman,GROUP,can appear,appear,appear
13318,180.0,0.0,lymphadenopathy appear vaccine,6.0,19.0,20.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,vaccines,vaccine,CHEMICAL,can appear,appear,appear
13319,180.0,0.0,lymphadenopathy appear woman,6.0,19.0,22.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,women,woman,GROUP,can appear,appear,appear
13320,180.0,0.0,mammogram appear vaccine,9.0,19.0,20.0,mammogram,mammogram,TISSUE,vaccines,vaccine,CHEMICAL,can appear,appear,appear
13321,180.0,0.0,mammogram appear woman,9.0,19.0,22.0,mammogram,mammogram,TISSUE,women,woman,GROUP,can appear,appear,appear
13322,180.0,0.0,woman appear vaccine,10.0,19.0,20.0,women,woman,GROUP,vaccines,vaccine,CHEMICAL,can appear,appear,appear
13323,180.0,0.0,pfizer-biontech appear vaccine,16.0,19.0,20.0,pfizer-biontech,pfizer-biontech,ORG,vaccines,vaccine,CHEMICAL,can appear,appear,appear
13324,180.0,0.0,pfizer-biontech appear woman,16.0,19.0,22.0,pfizer-biontech,pfizer-biontech,ORG,women,woman,GROUP,can appear,appear,appear
13325,180.0,0.0,axillary screen pfizer-biontech,5.0,15.0,16.0,axillary,axillary,TISSUE,pfizer-biontech,pfizer-biontech,ORG,screening,screen,screen
13326,180.0,0.0,axillary screen covid-19,5.0,15.0,19.0,axillary,axillary,TISSUE,covid-19,covid-19,CORONAVIRUS,screening,screen,screen
13327,180.0,0.0,axillary screen vaccine,5.0,15.0,20.0,axillary,axillary,TISSUE,vaccines,vaccine,CHEMICAL,screening,screen,screen
13328,180.0,0.0,axillary screen woman,5.0,15.0,22.0,axillary,axillary,TISSUE,women,woman,GROUP,screening,screen,screen
13329,180.0,0.0,lymphadenopathy screen pfizer-biontech,6.0,15.0,16.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,pfizer-biontech,pfizer-biontech,ORG,screening,screen,screen
13330,180.0,0.0,lymphadenopathy screen covid-19,6.0,15.0,19.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,covid-19,covid-19,CORONAVIRUS,screening,screen,screen
13331,180.0,0.0,lymphadenopathy screen vaccine,6.0,15.0,20.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,vaccines,vaccine,CHEMICAL,screening,screen,screen
13332,180.0,0.0,lymphadenopathy screen woman,6.0,15.0,22.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,women,woman,GROUP,screening,screen,screen
13333,180.0,0.0,mammogram screen pfizer-biontech,9.0,15.0,16.0,mammogram,mammogram,TISSUE,pfizer-biontech,pfizer-biontech,ORG,screening,screen,screen
13334,180.0,0.0,mammogram screen covid-19,9.0,15.0,19.0,mammogram,mammogram,TISSUE,covid-19,covid-19,CORONAVIRUS,screening,screen,screen
13335,180.0,0.0,mammogram screen vaccine,9.0,15.0,20.0,mammogram,mammogram,TISSUE,vaccines,vaccine,CHEMICAL,screening,screen,screen
13336,180.0,0.0,mammogram screen woman,9.0,15.0,22.0,mammogram,mammogram,TISSUE,women,woman,GROUP,screening,screen,screen
13337,180.0,0.0,woman screen pfizer-biontech,10.0,15.0,16.0,women,woman,GROUP,pfizer-biontech,pfizer-biontech,ORG,screening,screen,screen
13338,180.0,0.0,woman screen covid-19,10.0,15.0,19.0,women,woman,GROUP,covid-19,covid-19,CORONAVIRUS,screening,screen,screen
13339,180.0,0.0,woman screen vaccine,10.0,15.0,20.0,women,woman,GROUP,vaccines,vaccine,CHEMICAL,screening,screen,screen
13340,180.0,4.0,woman retrieve n15,1.0,9.0,11.0,women,woman,GROUP,n15,n15,ORG,were recalled,recall,retrieve
13341,180.0,4.0,woman retrieve 349,1.0,9.0,12.0,women,woman,GROUP,349,349,CARDINAL,were recalled,recall,retrieve
13342,180.0,4.0,woman retrieve 209,1.0,9.0,14.0,women,woman,GROUP,209,209,CARDINAL,were recalled,recall,retrieve
13343,180.0,4.0,covid-19 retrieve n15,3.0,9.0,11.0,covid-19,covid-19,CORONAVIRUS,n15,n15,ORG,were recalled,recall,retrieve
13344,180.0,4.0,covid-19 retrieve 349,3.0,9.0,12.0,covid-19,covid-19,CORONAVIRUS,349,349,CARDINAL,were recalled,recall,retrieve
13345,180.0,4.0,covid-19 retrieve 209,3.0,9.0,14.0,covid-19,covid-19,CORONAVIRUS,209,209,CARDINAL,were recalled,recall,retrieve
13346,180.0,4.0,slad retrieve n15,6.0,9.0,11.0,slad,slad,TISSUE,n15,n15,ORG,were recalled,recall,retrieve
13347,180.0,4.0,slad retrieve 349,6.0,9.0,12.0,slad,slad,TISSUE,349,349,CARDINAL,were recalled,recall,retrieve
13348,180.0,4.0,slad retrieve 209,6.0,9.0,14.0,slad,slad,TISSUE,209,209,CARDINAL,were recalled,recall,retrieve
13349,180.0,4.0,n19 retrieve n15,8.0,9.0,11.0,n19,n19,CARDINAL,n15,n15,ORG,were recalled,recall,retrieve
13350,180.0,4.0,n19 retrieve 349,8.0,9.0,12.0,n19,n19,CARDINAL,349,349,CARDINAL,were recalled,recall,retrieve
13351,180.0,4.0,n19 retrieve 209,8.0,9.0,14.0,n19,n19,CARDINAL,209,209,CARDINAL,were recalled,recall,retrieve
13352,180.0,7.0,vaccine receive 637,2.0,5.0,8.0,vaccine,vaccine,CHEMICAL,637,637,CARDINAL,received,receive,receive
13353,180.0,7.0,vaccine receive 597,2.0,5.0,12.0,vaccine,vaccine,CHEMICAL,597,597,CARDINAL,received,receive,receive
13354,180.0,8.0,vaccine elicit 465,0.0,3.0,4.0,vaccines,vaccine,CHEMICAL,465,465,CARDINAL,elicited,elicit,elicit
13355,180.0,8.0,vaccine elicit covid-19,0.0,3.0,7.0,vaccines,vaccine,CHEMICAL,covid-19,covid-19,CORONAVIRUS,elicited,elicit,elicit
13356,180.0,8.0,vaccine elicit p044,0.0,3.0,9.0,vaccines,vaccine,CHEMICAL,p044,p044,GENE_OR_GENOME,elicited,elicit,elicit
13357,180.0,8.0,slad elicit 465,1.0,3.0,4.0,slad,slad,TISSUE,465,465,CARDINAL,elicited,elicit,elicit
13358,180.0,8.0,slad elicit covid-19,1.0,3.0,7.0,slad,slad,TISSUE,covid-19,covid-19,CORONAVIRUS,elicited,elicit,elicit
13359,180.0,8.0,slad elicit vaccine,1.0,3.0,8.0,slad,slad,TISSUE,vaccine,vaccine,CHEMICAL,elicited,elicit,elicit
13360,180.0,8.0,slad elicit p044,1.0,3.0,9.0,slad,slad,TISSUE,p044,p044,GENE_OR_GENOME,elicited,elicit,elicit
13361,180.0,9.0,woman resolve vaccine,1.0,5.0,6.0,women,woman,GROUP,vaccines,vaccine,CHEMICAL,resolved,resolve,resolve
13362,180.0,9.0,mrna resolve vaccine,4.0,5.0,6.0,mrna,mrna,CHEMICAL,vaccines,vaccine,CHEMICAL,resolved,resolve,resolve
13372,180.0,11.0,lad elicit covid-19,1.0,12.0,14.0,lad,lad,CHEMICAL,covid-19,covid-19,CORONAVIRUS,may elicit,elicit,elicit
13373,180.0,11.0,lad elicit axillary,1.0,12.0,22.0,lad,lad,CHEMICAL,axillary,axillary,BODY_PART_ORGAN_OR_ORGAN_COMPONENT,may elicit,elicit,elicit
13374,180.0,11.0,lad elicit lymphadenopathy,1.0,12.0,23.0,lad,lad,CHEMICAL,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,may elicit,elicit,elicit
13375,180.0,11.0,lad elicit woman,1.0,12.0,24.0,lad,lad,CHEMICAL,women,woman,GROUP,may elicit,elicit,elicit
13376,180.0,11.0,lad elicit vaccine,1.0,12.0,26.0,lad,lad,CHEMICAL,vaccine,vaccine,CHEMICAL,may elicit,elicit,elicit
13377,180.0,11.0,lymphadenopathy elicit covid-19,2.0,12.0,14.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,covid-19,covid-19,CORONAVIRUS,may elicit,elicit,elicit
13378,180.0,11.0,lymphadenopathy elicit axillary,2.0,12.0,22.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,axillary,axillary,BODY_PART_ORGAN_OR_ORGAN_COMPONENT,may elicit,elicit,elicit
13379,180.0,11.0,lymphadenopathy elicit woman,2.0,12.0,24.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,women,woman,GROUP,may elicit,elicit,elicit
13380,180.0,11.0,lymphadenopathy elicit vaccine,2.0,12.0,26.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,vaccine,vaccine,CHEMICAL,may elicit,elicit,elicit
13381,180.0,11.0,lymphadenopathy elicit covid-19,5.0,12.0,14.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,covid-19,covid-19,CORONAVIRUS,may elicit,elicit,elicit
13382,180.0,11.0,lymphadenopathy elicit axillary,5.0,12.0,22.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,axillary,axillary,BODY_PART_ORGAN_OR_ORGAN_COMPONENT,may elicit,elicit,elicit
13383,180.0,11.0,lymphadenopathy elicit woman,5.0,12.0,24.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,women,woman,GROUP,may elicit,elicit,elicit
13384,180.0,11.0,lymphadenopathy elicit vaccine,5.0,12.0,26.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,vaccine,vaccine,CHEMICAL,may elicit,elicit,elicit
13385,180.0,11.0,mammogram elicit covid-19,8.0,12.0,14.0,mammogram,mammogram,TISSUE,covid-19,covid-19,CORONAVIRUS,may elicit,elicit,elicit
13386,180.0,11.0,mammogram elicit axillary,8.0,12.0,22.0,mammogram,mammogram,TISSUE,axillary,axillary,BODY_PART_ORGAN_OR_ORGAN_COMPONENT,may elicit,elicit,elicit
13387,180.0,11.0,mammogram elicit lymphadenopathy,8.0,12.0,23.0,mammogram,mammogram,TISSUE,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,may elicit,elicit,elicit
13388,180.0,11.0,mammogram elicit woman,8.0,12.0,24.0,mammogram,mammogram,TISSUE,women,woman,GROUP,may elicit,elicit,elicit
13389,180.0,11.0,mammogram elicit vaccine,8.0,12.0,26.0,mammogram,mammogram,TISSUE,vaccine,vaccine,CHEMICAL,may elicit,elicit,elicit
13390,180.0,11.0,summary elicit covid-19,11.0,12.0,14.0,summary,summary,ORG,covid-19,covid-19,CORONAVIRUS,may elicit,elicit,elicit
13391,180.0,11.0,summary elicit axillary,11.0,12.0,22.0,summary,summary,ORG,axillary,axillary,BODY_PART_ORGAN_OR_ORGAN_COMPONENT,may elicit,elicit,elicit
13392,180.0,11.0,summary elicit lymphadenopathy,11.0,12.0,23.0,summary,summary,ORG,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,may elicit,elicit,elicit
13393,180.0,11.0,summary elicit woman,11.0,12.0,24.0,summary,summary,ORG,women,woman,GROUP,may elicit,elicit,elicit
13394,180.0,11.0,summary elicit vaccine,11.0,12.0,26.0,summary,summary,ORG,vaccine,vaccine,CHEMICAL,may elicit,elicit,elicit
13395,180.0,14.0,lymphadenopathy receive 507,3.0,8.0,11.0,lymphadenopathy,lymphadenopathy,DISEASE_OR_SYNDROME,507,507,CARDINAL,receive,receive,receive
