,doc_id,sent_id,triple_list,Unnamed: 0,abstract_sents
1683,424.0,2.0,"['hcp screen cancer', 'hcp screen patient', 'hcp respond cancer', 'hcp respond patient']",4251,one hundred ten hcp answered questionnaire screened nasopharyngeal swabs well igmigg levels seropositive hcps screened every 40-45 days using sars-cov-2-specific serology 
1684,424.0,4.0,['vaccine provide covid-19'],4253,monitoring asymptomatic hcp might provide useful information organize healthcare service cancer center waiting effectiveness active immunization sars-cov-2 vaccines provide protection infection 
1685,425.0,0.0,"['coronavirus need primate', 'sars-cov-2 need primate', 'vaccine need primate', 'upper need primate']",4254,background vaccines prevent coronavirus disease 2019 covid-19 urgently needed 
1686,425.0,3.0,"['bronchoalveolar-lavage evaluate nasal swab', 'bronchoalveolar-lavage evaluate polymerase', 'bronchoalveolar-lavage evaluate lung-tissue']",4257,antibody t-cell responses assessed upper- lower-airway challenge sars-cov-2 
1687,425.0,4.0,"['mrna-1273 evaluate 501', 'mrna-1273 evaluate 100-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'vaccine evaluate 501', 'vaccine evaluate 100-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'serum evaluate 501', 'serum evaluate 100-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'live-virus evaluate 501', 'live-virus evaluate 100-Ã\x83\x83Ã\x83\x82Ã\x82Âµg', 'dilution evaluate 501', 'dilution evaluate 100-Ã\x83\x83Ã\x83\x82Ã\x82Âµg']",4258,active viral replication viral genomes bronchoalveolar-lavage bal fluid nasal swab specimens assessed polymerase chain reaction histopathological analysis viral quantification performed lung-tissue specimens 
1688,425.0,5.0,"['type 1 induce cd4 t-cell', 'type 1 induce cd8 t-cell', 'type 1 induce th2', 'type 1 exceed cd8 t-cell', 'type 1 exceed th2', 'cd4 t-cell exceed cd8 t-cell', 'cd4 t-cell exceed th2', 'th1 exceed cd8 t-cell', 'th1 exceed th2']",4259,results mrna-1273 vaccine candidate induced antibody levels exceeding human convalescent-phase serum live-virus reciprocal 50 inhibitory dilution id50 geometric mean titers 501 10-ÃÂµg dose group 3481 100-ÃÂµg dose group 
1689,425.0,7.0,"['nose vaccinate vaccine', 'eight vaccinate vaccine', 'animal vaccinate vaccine', '100-Ã\x83\x83Ã\x83\x82Ã\x82Âµg vaccinate vaccine', 'inflammation vaccinate vaccine', 'antigen vaccinate vaccine', 'lung vaccinate vaccine']",4261,viral replication detectable bal fluid day 2 challenge seven eight animals vaccinated groups 
1690,426.0,0.0,"['team circulate 8805', 'team circulate 8804', 'nine circulate 8805', 'nine circulate 8804']",4266,background influenza h3n2 h1n1 pdm09 b viruses co-circulated europe 2017-18 predominated influenza b who-recommended trivalent vaccine components lineage-mismatched b i-move hospital network measured 2017-18 seasonal influenza vaccine effectiveness ive influenza h3n2 b among hospitalised patients 8805 65 years europe 
1691,426.0,5.0,"['patient include vaccine', 'patient include ive']",4271,results included 3483 patients 376 influenza h3n2 928 b cases 2028 controls 
1692,426.0,6.0,"['influenza vaccinate 8805', 'h3n2 vaccinate 8805', 'h3n2 vaccinate influenza', 'influenza receive 8805', 'h3n2 receive 8805', 'h3n2 receive influenza', 'influenza mismatch 8805', 'h3n2 mismatch 8805', 'h3n2 mismatch influenza']",4272, 99 vaccinated patients received b lineage-mismatched trivalent vaccine 
1693,426.0,11.0,"['aged match eua', 'aged match 1-3', '8805 match eua', '8805 match 1-3', 'covid-19 match eua', 'covid-19 match 1-3', 'covid-19 match eua', 'covid-19 match 1-3', 'aged protect eua', 'aged protect 1-3', '8805 protect eua', '8805 protect 1-3', 'covid-19 protect eua', 'covid-19 protect 1-3', 'covid-19 protect eua', 'covid-19 protect 1-3', 'vaccine protect eua', 'vaccine protect 1-3', 'aged reinforce covid-19', 'aged reinforce covid-19', 'aged reinforce vaccine', 'aged reinforce eua', 'aged reinforce 1-3']",4277,reinforce importance influenza vaccination older adults even poorly matched vaccine still protects one three four population severe influenza 
1694,427.0,0.0,"['pfizer-biontech receive 8805', 'vaccine receive 8805', 'covid-19-associated receive 8805', 'adult receive 8805']",4278,adults aged 8805 65 years increased risk severe outcomes covid-19 identified priority group receive first covid-19 vaccines approved use emergency use authorization eua united states 1-3 
1695,427.0,2.0,"['vaccine hospitalize adult', 'vaccine hospitalize 8805', 'vaccine hospitalize year', 'vaccine age adult', 'vaccine age 8805', 'vaccine age year', 'covid-19-associated age adult', 'covid-19-associated age 8805', 'covid-19-associated age year']",4280,among 417 hospitalized adults aged 8805 65 years including 187 case-patients 230 controls median age 73 years 48 female 73 non-hispanic white 17 non-hispanic black 6 hispanic 4 lived long-term care facility 
1696,428.0,0.0,"['blood detect cd8 cells', 'blood detect sars-cov-2', 'blood detect antigen-specific', 'blood detect cd4', 'blood detect covid-19', 'blood detect convalescent', 'blood detect 10', 'blood detect donor', 'blood detect sars-cov-2', 'interferon-gamma detect cd8 cells', 'interferon-gamma detect sars-cov-2', 'interferon-gamma detect antigen-specific', 'interferon-gamma detect cd4', 'interferon-gamma detect covid-19', 'interferon-gamma detect convalescent', 'interferon-gamma detect 10', 'interferon-gamma detect blood', 'interferon-gamma detect donor', 'interferon-gamma detect sars-cov-2', 'ifn- gamma need convalescent', 'ifn- gamma need 10', 'ifn- gamma need blood', 'ifn- gamma need donor', 'ifn- gamma need sars-cov-2', 'cd8 cells need convalescent', 'cd8 cells need 10', 'cd8 cells need blood', 'cd8 cells need donor', 'cd8 cells need sars-cov-2', 'blood need convalescent', 'blood need 10', 'blood need donor', 'blood need sars-cov-2', 'interferon-gamma need convalescent', 'interferon-gamma need 10', 'interferon-gamma need blood', 'interferon-gamma need donor', 'interferon-gamma need sars-cov-2', 'sars-cov-2 need convalescent', 'sars-cov-2 need 10', 'sars-cov-2 need blood', 'sars-cov-2 need donor', 'antigen-specific need convalescent', 'antigen-specific need 10', 'antigen-specific need blood', 'antigen-specific need donor', 'antigen-specific need sars-cov-2', 'cd4 need convalescent', 'cd4 need 10', 'cd4 need blood', 'cd4 need donor', 'cd4 need sars-cov-2', 'ifn- gamma mediate cd8 cells', 'ifn- gamma mediate sars-cov-2', 'ifn- gamma mediate antigen-specific', 'ifn- gamma mediate cd4', 'ifn- gamma mediate covid-19', 'ifn- gamma mediate convalescent', 'ifn- gamma mediate 10', 'ifn- gamma mediate blood', 'ifn- gamma mediate donor', 'ifn- gamma mediate sars-cov-2', 'blood mediate cd8 cells', 'blood mediate sars-cov-2', 'blood mediate antigen-specific', 'blood mediate cd4', 'blood mediate covid-19', 'blood mediate convalescent', 'blood mediate 10', 'blood mediate donor', 'blood mediate sars-cov-2', 'interferon-gamma mediate cd8 cells', 'interferon-gamma mediate sars-cov-2', 'interferon-gamma mediate antigen-specific', 'interferon-gamma mediate cd4', 'interferon-gamma mediate covid-19', 'interferon-gamma mediate convalescent', 'interferon-gamma mediate 10', 'interferon-gamma mediate blood', 'interferon-gamma mediate donor', 'interferon-gamma mediate sars-cov-2']",4285,backgroundan immunodiagnostic assay sensitively detects cell-mediated immune response sars-cov-2 needed epidemiological investigation clinical assessment cell-mediated immune response vaccines particularly context emerging variants might escape antibody responses 
1697,428.0,2.0,"['blood use left', 'blood use sars-cov-2', 'blood use peptide', 'blood use mitogen', 'lithium use left', 'lithium use sars-cov-2', 'lithium use peptide', 'lithium use mitogen', 'heparin use left', 'heparin use sars-cov-2', 'heparin use peptide', 'heparin use mitogen']",4287,sars-cov-2 igra applied contacts households index cases 
1698,428.0,3.0,"['845 provide 790-890', '845 provide 866']",4288,freshly collected blood lithium heparin tube left unstimulated stimulated sars-cov-2 peptide pool stimulated mitogen 
1699,428.0,6.0,"['household induce 100', 'household induce 1212', 'household induce 652', 'household induce 500', 'household induce 612', 'household induce 435', 'household induce 1023', 'household induce 254-746', 'household induce 217', 'household induce 923-423']",4291,ifn- gamma response remained relatively robust 10 months post-infection 38 vs 13 iuml respectively 
1700,428.0,7.0,"['igg show 739', 'igg show 1723', '100 show 739', '100 show 1723', '1212 show 739', '1212 show 1723']",4292,14 households igra showed positivity rate 100 1212 652 1523 igg 500 612 435 1023 index cases contacts respectively exhibiting difference 50 95 ci 254-746 217 95 ci 923-423 respectively 
1701,428.0,10.0,"['convalescent receive igg', 'convalescent receive covid-19']",4295,key pointssars-cov-2 immunodiagnostics needed identify infected individuals order understand transmission dynamics emerging variants assess vaccine response 
1702,429.0,0.0,"['vaccine cause worker', 'vaccine cause hcws', 'vaccine cause ltcfs', 'vaccine cause cox', 'vaccine cause sars-cov-2']",4297,covid-19 caused high morbidity mortality long-term care facilities ltcfs worldwide 
1703,429.0,1.0,"['827 814 use covid-19', '753 use covid-19', '- use covid-19', '861 use covid-19', 'ci use covid-19', '745-864 use covid-19', 'vaccine use covid-19']",4298,estimated vaccine effectiveness among residents health care workers hcws ltcfs using cox regressions 
1704,429.0,3.0,"['hemorrhagic fever associate infectious disease', 'hemorrhagic fever associate cchfv', 'cchf associate infectious disease', 'cchf associate hemorrhagic fever', 'cchf associate cchfv']",4300,covid-19 associated death 931 among residents hospitalisations occurred among hcw ÃÂÂ 7 days 2nd dose 
1705,430.0,0.0,"['cchf emerge case-fatality', 'infection emerge case-fatality', 'crimean emerge case-fatality', 'peninsula emerge case-fatality']",4301,crimeanÃÂÂcongo hemorrhagic fever cchf emerging zoonotic infectious disease caused crimeanÃÂÂcongo hemorrhagic fever virus cchfv 
1706,430.0,3.0,"['kelkit06 evaluate mouse', 'kelkit06 evaluate e6', 'kelkit06 evaluate sucrose', 'kelkit06 evaluate formalin-inactivated', 'cchf evaluate mouse', 'cchf evaluate e6', 'cchf evaluate sucrose', 'cchf evaluate formalin-inactivated']",4304,present study evaluated development immunogenicity immune response durations cell-culture-derived inactivated vaccine ccvax formulations comparison mouse-brain-derived vaccine mbvax formulations 
1707,430.0,4.0,"['vaccine treat md', 'vaccine treat 10', 'vaccine treat alum', 'vaccine treat balbc', 'ld treat md', 'ld treat 10', 'ld treat alum', 'ld treat balbc', 'vaccine lactate alum', 'vaccine lactate balbc', 'ld lactate alum', 'ld lactate balbc', 'md lactate alum', 'md lactate balbc', 'vaccine purify balbc', 'ld purify balbc', 'md purify balbc', '10 purify balbc']",4305,study kelkit06 cchf virus strain propagated suckling mice vero e6 cells purified sucrose gradient 
1708,430.0,5.0,"['mouse formulate 3-week', 'vaccine formulate 3-week', 'mouse inactivate vaccine', 'mouse inactivate three', 'mouse inactivate 3-week']",4306,formalin-inactivated vaccine candidates formulated various doses low dose ld 5 ÃÂg medium dose md 10 ÃÂg high dose hd 20 ÃÂg mixed alum adjuvant 
1709,430.0,6.0,"['igg receive mbvax', 'igg receive ccvax']",4307,balbc mice received doses vaccine formulations three times 3-week intervals 
1710,430.0,7.0,"['igg evaluate immunization', 'igg compare immunization']",4308,humoral endpoint igg responses evaluated compared mbvax ccvax treatments 
1711,430.0,8.0,"['igg evaluate mouse', 'ccvax evaluate mouse', 'mbvax evaluate mouse', 'igg evaluate mouse']",4309,duration presence igg neutralizing antibody ab titers evaluated compared 1 year immunization 
1712,430.0,9.0,"['ccvax enhance immunization', '2- enhance immunization']",4310,humoral igg responses indicated ccvax mbvax candidates enhanced igg endpoint titers dose-dependent manner induced strongly ccvax groups mbvax mice 
1713,430.0,10.0,['immunization receive ccvax'],4311,fold changes neutralizing ab levels also found higher ccvax groups 2- 76-fold second week last immunization 
1714,430.0,12.0,"['cell-culture-purified induce immunity', 'cell-culture-purified induce mouse', 'cell-culture-purified induce mouse-brain-derived', 'cell-culture-purified induce vaccine', 'formalin-inactivated induce immunity', 'formalin-inactivated induce mouse', 'formalin-inactivated induce mouse-brain-derived', 'formalin-inactivated induce vaccine', 'cell-culture-purified neutralize immunity', 'cell-culture-purified neutralize mouse', 'cell-culture-purified neutralize mouse-brain-derived', 'cell-culture-purified neutralize vaccine', 'formalin-inactivated neutralize immunity', 'formalin-inactivated neutralize mouse', 'formalin-inactivated neutralize mouse-brain-derived', 'formalin-inactivated neutralize vaccine', 'vaccine neutralize immunity', 'vaccine neutralize mouse', 'vaccine neutralize mouse-brain-derived']",4313,ccvax formulations induced higher igg neutralizing ab titers measured time points 
1715,430.0,13.0,"['antibody show complement', 'antibody show phagocytosis', 'antibody show human', 'antibody show blood', 'antibody show leukocyte', 'antibody show vaccine-naÃ\x83\x83Ã\x83\x82ve', 'antibody show pcv13-vaccinated', 'antibody inactivate vaccine-naÃ\x83\x83Ã\x83\x82ve', 'antibody inactivate pcv13-vaccinated', 'complement inactivate vaccine-naÃ\x83\x83Ã\x83\x82ve', 'complement inactivate pcv13-vaccinated', 'phagocytosis inactivate vaccine-naÃ\x83\x83Ã\x83\x82ve', 'phagocytosis inactivate pcv13-vaccinated', 'human inactivate vaccine-naÃ\x83\x83Ã\x83\x82ve', 'human inactivate pcv13-vaccinated', 'blood inactivate vaccine-naÃ\x83\x83Ã\x83\x82ve', 'blood inactivate pcv13-vaccinated']",4314,study showed cell-culture-purified formalin-inactivated vaccine candidates induced strong robust immunity vaccinated mice dose-dependently mouse-brain-derived vaccines 
1716,431.0,1.0,"['inhibitor base two', 'complement base two']",4316,serotype 4 pneumococci model two different physiologic opsonophagocytosis assays based either hirudin-anticoagulated whole blood washed cells edta-anticoagulated blood reconstituted active serum compared 
1717,431.0,7.0,"['cytomegalovirus increase influenza', 'cytomegalovirus increase adult', 'cmv increase influenza', 'cmv increase adult', 'immunosenescence increase influenza', 'immunosenescence increase adult', 'cytomegalovirus induce immunosenescence', 'cytomegalovirus induce influenza', 'cytomegalovirus induce adult', 'cmv induce immunosenescence', 'cmv induce influenza', 'cmv induce adult']",4322,findings suggest treatment alternative complement pathway inhibitors increase susceptibility invasive pneumococcal infection non-immune subjects impede pneumococcal clearance vaccinated individuals 
1718,432.0,2.0,"['np n improve volunteer', 'adult improve volunteer', 'two improve volunteer', '7406 improve volunteer', 'cet improve volunteer', 'np n investigate cet', 'np n investigate volunteer', 'adult investigate cet', 'adult investigate volunteer', 'two investigate cet', 'two investigate volunteer', 'np n combine cet', 'np n combine volunteer', 'adult combine cet', 'adult combine volunteer', 'two combine cet', 'two combine volunteer', '7406 combine cet', '7406 combine volunteer']",4325,thus aim study investigate whether regular practice combined exercise training improve specific antibody response ivv cmv-seropositive older adults 
1719,432.0,4.0,"['serum collect immunoglobulin', 'serum collect np', 'serum collect p', 'serum collect cet', 'immunoglobulin collect np', 'immunoglobulin collect p', 'immunoglobulin collect cet', 'immunoglobulin collect serum']",4327,volunteer groups submitted ivv blood samples collected pre 30 days post vaccination 
1720,432.0,10.0,"['cd8 cells receive il-10', 'cd8 cells receive p', 'cd8 cells receive summary', 'cet receive il-10', 'cet receive p', 'cet receive summary', 'p receive il-10', 'p receive summary']",4333,addition hemagglutination inhibition hai assay found 322 np group 326 cet group responders ivv displayed reductions cmv serostatus p 005 p 0001 respectively increases naive effector cd8 cells post-vaccination p 001 
1721,432.0,11.0,"['cmv-seropositive show cd8 cells', 'cmv-seropositive show cet', 'adult show cd8 cells', 'adult show cet']",4334,however responders cet group showed significant reductions ratio effector naive cd8 cells p 005 increased il-10 levels post-vaccination p 0001 
1722,432.0,12.0,"['bbv152 show toll-like', 'bbv152 show receptor', 'bbv152 show agonist', 'bbv152 show alum', 'bbv152 show algel', 'sars-cov-2 show toll-like', 'sars-cov-2 show receptor', 'sars-cov-2 show agonist', 'sars-cov-2 show alum', 'sars-cov-2 show algel', 'vaccine show toll-like', 'vaccine show receptor', 'vaccine show agonist', 'vaccine show alum', 'vaccine show algel']",4335,summary study demonstrates improvement response ivv cmv-seropositive older adults related anti-inflammatory status enhancement naive cd8 cells particularly associated regular practice cet 
1723,433.0,0.0,"['three formulate algel', 'three formulate one', 'three formulate algel-only', 'three formulate antigen', 'three formulate algel-imdg', 'three formulate herein', 'algel-imdg formulate algel', 'algel-imdg formulate one', 'algel-imdg formulate algel-only', 'algel-imdg formulate antigen', 'algel-imdg formulate herein', 'three adsorb algel-imdg', 'three adsorb herein', 'algel-imdg adsorb herein', 'algel-imdg adsorb herein', 'algel adsorb algel-imdg', 'algel adsorb herein', 'one adsorb algel-imdg', 'one adsorb herein', 'algel-only adsorb algel-imdg', 'algel-only adsorb herein', 'antigen adsorb algel-imdg', 'antigen adsorb herein']",4336,background bbv152 whole-virion inactivated sars-cov-2 vaccine 3 ÃÂµg 6 ÃÂµg formulated toll-like receptor 78 agonist molecule imdg adsorbed alum algel 
1724,433.0,5.0,['investigator do two'],4341,block randomisation done use interactive web response system 
1725,433.0,6.0,"['vaccine mask four-fold', 'vaccine mask plaque-reduction', 'sars-cov-2 mask four-fold', 'sars-cov-2 mask plaque-reduction', 'vaccine relate sars-cov-2', 'vaccine relate four-fold', 'vaccine relate plaque-reduction']",4342,participants investigators study coordinators study-related personnel sponsor masked treatment group allocation 
1726,433.0,8.0,"['t-helper-1 receive second', 'th1 receive second', 'th2 receive second']",4344,primary outcome assessed participants received doses vaccine 
1727,433.0,9.0,"['participant mediate one', 'participant mediate vaccine']",4345,cell-mediated responses secondary outcome assessed t-helper-1 th1 th2 profiling 2 weeks second dose day 42 
1728,433.0,10.0,"['blood receive participant', 'blood receive 104']",4346,safety assessed participants received least one dose vaccine 
1729,433.0,12.0,"['sept receive 921', 'sept receive participant', 'sept receive 380', 'sept receive algel-imdg', 'sept receive n190', 'sept receive algel-imdg', 'sept receive n190']",4348,trial registered clinicaltrialsgov nct04471519 
1730,433.0,17.0,"['algel-imdg report th1', 'algel-imdg report participant', 'algel-imdg report 190', 'algel-imdg report th1', 'algel-imdg report participant', 'algel-imdg report 190']",4353,seroconversion based mnt50 day 56 reported 162 88ÃÂ0 95 ci 82ÃÂ4-92ÃÂ3 184 participants 3 ÃÂµg algel-imdg group 171 96ÃÂ6 92ÃÂ8-98ÃÂ8 177 participants 6 ÃÂµg algel-imdg group 
1731,433.0,18.0,"['algel-imdg bias algel', 'algel-imdg bias algel', 'algel-imdg elicit algel']",4354,3 ÃÂµg algel-imdg 6 ÃÂµg algel-imdg formulations elicited t-cell responses biased th1 phenotype day 42 significant difference proportion participants solicited local systemic adverse reaction 3 ÃÂµg algel-imdg group 38 20ÃÂ0 95 ci 14ÃÂ7-26ÃÂ5 190 6 ÃÂµg algel-imdg group 40 21ÃÂ1 15ÃÂ5-27ÃÂ5 190 observed days 0-7 days 28-35 serious adverse events reported study 
1732,434.0,1.0,"['typhoid reduce nepali', 'typhoid reduce child', 'conjugate reduce nepali', 'conjugate reduce child', 'vaccine reduce nepali', 'vaccine reduce child']",4362,vaccination help curb disease might reduce transmission 
1733,434.0,4.0,"['2020 mask typhoid fever', 'blood mask typhoid fever']",4365,methods participant-masked observer-masked individually randomised trial lalitpur nepal 20 019 children aged 9 months younger 16 years randomly assigned 11 ratio receive single dose tcv typbar tcv bharat biotech international india capsular group meningococcal conjugate vaccine mena 
1734,434.0,10.0,"['typhoid fever confirm person-years', 'typhoid fever confirm tcv', 'typhoid fever confirm 342', 'typhoid fever confirm 100', 'typhoid fever confirm person-years', '100 confirm person-years', '100 confirm tcv', '100 confirm 342', '100 confirm person-years']",4371,protective efficacy tcv blood culture-confirmed typhoid fever 2 years 79ÃÂ0 95 ci 61ÃÂ9ÃÂÂ88ÃÂ5 p 0ÃÂ0001 
1735,435.0,0.0,"['vaccine vaccinate sars-cov-2', 'vaccine vaccinate rhesus', 'vaccine vaccinate macaque', 'sars-cov-2 vaccinate rhesus', 'sars-cov-2 vaccinate macaque', 'vaccine induce sars-cov-2', 'vaccine induce rhesus', 'vaccine induce macaque', 'sars-cov-2 induce rhesus', 'sars-cov-2 induce macaque']",4378,development portfolio covid-19 vaccines vaccinate global population remains urgent public health imperative1 
1736,435.0,1.0,"['five show squalene-in-water', 'five show emulsion', 'five show 945', 'five show as37', 'five show toll-like', 'five show receptor', 'five show tlr7', 'five show agonist', 'five show alum', 'five show cpg1018-alum', 'five show tlr9', 'five show agonist', 'five show alum', 'five show alum', 'five establish as37', 'five establish toll-like', 'five establish receptor', 'five establish tlr7', 'five establish agonist', 'five establish alum', 'five establish cpg1018-alum', 'five establish tlr9', 'five establish agonist', 'five establish alum', 'five establish alum', 'squalene-in-water establish as37', 'squalene-in-water establish toll-like', 'squalene-in-water establish receptor', 'squalene-in-water establish tlr7', 'squalene-in-water establish agonist', 'squalene-in-water establish alum', 'squalene-in-water establish cpg1018-alum', 'squalene-in-water establish tlr9', 'squalene-in-water establish agonist', 'squalene-in-water establish alum', 'squalene-in-water establish alum', 'emulsion establish as37', 'emulsion establish toll-like', 'emulsion establish receptor', 'emulsion establish tlr7', 'emulsion establish agonist', 'emulsion establish alum', 'emulsion establish cpg1018-alum', 'emulsion establish tlr9', 'emulsion establish agonist', 'emulsion establish alum', 'emulsion establish alum', '945 establish as37', '945 establish toll-like', '945 establish receptor', '945 establish tlr7', '945 establish agonist', '945 establish alum', '945 establish cpg1018-alum', '945 establish tlr9', '945 establish agonist', '945 establish alum', '945 establish alum', 'five bind alum', 'five bind cpg1018-alum', 'five bind tlr9', 'five bind agonist', 'five bind alum', 'five bind alum', 'squalene-in-water bind alum', 'squalene-in-water bind cpg1018-alum', 'squalene-in-water bind tlr9', 'squalene-in-water bind agonist', 'squalene-in-water bind alum', 'squalene-in-water bind alum', 'emulsion bind alum', 'emulsion bind cpg1018-alum', 'emulsion bind tlr9', 'emulsion bind agonist', 'emulsion bind alum', 'emulsion bind alum', '945 bind alum', '945 bind cpg1018-alum', '945 bind tlr9', '945 bind agonist', '945 bind alum', '945 bind alum', 'as37 bind alum', 'as37 bind cpg1018-alum', 'as37 bind tlr9', 'as37 bind agonist', 'as37 bind alum', 'as37 bind alum', 'toll-like bind alum', 'toll-like bind cpg1018-alum', 'toll-like bind tlr9', 'toll-like bind agonist', 'toll-like bind alum', 'toll-like bind alum', 'receptor bind alum', 'receptor bind cpg1018-alum', 'receptor bind tlr9', 'receptor bind agonist', 'receptor bind alum', 'receptor bind alum', 'tlr7 bind alum', 'tlr7 bind cpg1018-alum', 'tlr7 bind tlr9', 'tlr7 bind agonist', 'tlr7 bind alum', 'tlr7 bind alum', 'agonist bind alum', 'agonist bind cpg1018-alum', 'agonist bind tlr9', 'agonist bind alum', 'agonist bind alum', 'five display tlr9', 'five display agonist', 'five display alum', 'five display alum', 'squalene-in-water display tlr9', 'squalene-in-water display agonist', 'squalene-in-water display alum', 'squalene-in-water display alum', 'emulsion display tlr9', 'emulsion display agonist', 'emulsion display alum', 'emulsion display alum', '945 display tlr9', '945 display agonist', '945 display alum', '945 display alum', 'as37 display tlr9', 'as37 display agonist', 'as37 display alum', 'as37 display alum', 'toll-like display tlr9', 'toll-like display agonist', 'toll-like display alum', 'toll-like display alum', 'receptor display tlr9', 'receptor display agonist', 'receptor display alum', 'receptor display alum', 'tlr7 display tlr9', 'tlr7 display agonist', 'tlr7 display alum', 'tlr7 display alum', 'agonist display tlr9', 'agonist display alum', 'agonist display alum', 'alum display tlr9', 'alum display agonist']",4379,demonstrate capacity subunit vaccine comprising sars-cov-2 spike protein receptor-binding domain displayed i53-50 protein nanoparticle scaffold hereafter designated rbd-np stimulate robust durable neutralizing-antibody responses protection sars-cov-2 rhesus macaques 
1737,435.0,2.0,"['immunization evaluate cd4 cell', 'immunization evaluate bronchoalveolar lavage', 'immunization evaluate cpg1018-alum', 'immunization evaluate as37', 'immunization evaluate alum', 'immunization evaluate sars-cov-2', 'immunization evaluate pharynx', 'immunization evaluate naris', 'immunization include cd4 cell', 'immunization include bronchoalveolar lavage', 'immunization include sars-cov-2', 'immunization include pharynx', 'immunization include naris', 'cpg1018-alum include cd4 cell', 'cpg1018-alum include bronchoalveolar lavage', 'cpg1018-alum include sars-cov-2', 'cpg1018-alum include pharynx', 'cpg1018-alum include naris', 'as37 include cd4 cell', 'as37 include bronchoalveolar lavage', 'as37 include sars-cov-2', 'as37 include pharynx', 'as37 include naris']",4380,evaluated five adjuvants including essai ow 1849101 squalene-in-water emulsion as03 945 -tocopherol-containing oil-in-water emulsion as37 toll-like receptor 7 tlr7 agonist adsorbed alum cpg1018-alum tlr9 agonist formulated alum alum 
1738,435.0,4.0,"['immunization observe rbd-np-as03', 'sars-cov-2 observe rbd-np-as03']",4382,neutralizing-antibody response live virus maintained 180 days vaccination rbd-np as03 rbd-np-as03 correlated protection infection 
1739,435.0,5.0,"['45-fold neutralize 16-fold', '45-fold neutralize b1351', '45-fold neutralize neutralizing-antibody', 'b1351 neutralize 16-fold', 'b1351 neutralize neutralizing-antibody', '45-fold show neutralizing-antibody', 'b1351 show neutralizing-antibody', '16-fold show neutralizing-antibody', 'b1351 show neutralizing-antibody']",4383,rbd-np immunization cross-neutralized b117 sars-cov-2 variant efficiently showed reduced response b1351 variant 
1740,435.0,8.0,"['sars-cov-2 induce nursing staff', 'sars-cov-2 induce cancer', 'sars-cov-2 induce patient', 'sars-cov-2 induce vaccine', 'sars-cov-2 induce covid-19', 'sars-cov-2 induce cancer', 'sars-cov-2 induce patient', 'sars-cov-2 induce medical', 'sars-cov-2 induce patient', 'sars-cov-2 induce covid-19', 'sars-cov-2 induce one', 'sars-cov-2 induce cancer', 'sars-cov-2 induce patient', 'sars-cov-2 induce coreo-trial', 'sars-cov-2 induce cohort', 'sars-cov-2 induce covid-19', 'pneumonia induce nursing staff', 'pneumonia induce cancer', 'pneumonia induce patient', 'pneumonia induce vaccine', 'pneumonia induce covid-19', 'pneumonia induce sars-cov-2', 'pneumonia induce cancer', 'pneumonia induce patient', 'pneumonia induce medical', 'pneumonia induce patient', 'pneumonia induce covid-19', 'pneumonia induce one', 'pneumonia induce cancer', 'pneumonia induce patient', 'pneumonia induce coreo-trial', 'pneumonia induce cohort', 'pneumonia induce covid-19', 'death induce nursing staff', 'death induce cancer', 'death induce patient', 'death induce vaccine', 'death induce covid-19', 'death induce sars-cov-2', 'death induce cancer', 'death induce patient', 'death induce medical', 'death induce patient', 'death induce covid-19', 'death induce one', 'death induce cancer', 'death induce patient', 'death induce coreo-trial', 'death induce cohort', 'death induce covid-19', 'sars-cov-2 boost nursing staff', 'sars-cov-2 boost pneumonia', 'sars-cov-2 boost death', 'sars-cov-2 boost cancer', 'sars-cov-2 boost patient', 'sars-cov-2 boost vaccine', 'sars-cov-2 boost covid-19', 'sars-cov-2 boost cancer', 'sars-cov-2 boost patient', 'sars-cov-2 boost medical', 'sars-cov-2 boost patient', 'sars-cov-2 boost covid-19', 'sars-cov-2 boost one', 'sars-cov-2 boost cancer', 'sars-cov-2 boost patient', 'sars-cov-2 boost coreo-trial', 'sars-cov-2 boost cohort', 'sars-cov-2 boost covid-19']",4386,data highlight efficacy adjuvanted rbd-np vaccine promoting protective immunity sars-cov-2 led phase iii clinical trials vaccine nct04742738 nct04750343 
1741,437.0,0.0,"['optimal introduce infant', 'vaccine introduce infant']",4388,background october 2012 maternal pertussis vaccination program introduced england women 28 32 weeks pregnancy 
1742,437.0,2.0,"['pertussis evaluate pre-', 'pertussis evaluate post-policy', 'pertussis induce pre-', 'pertussis induce post-policy']",4390,study assesses impact offering maternal pertussis vaccination earlier pregnancy hospitalized infant pertussis cases 
1743,437.0,6.0,['201 aim 151'],4394,median hospital duration calculated competing risk survival analysis undertaken assess multiple factors 
1744,437.0,10.0,"['preterm see infant', 'infant see preterm', 'preterm age infant', 'infant age preterm', 'pertussis age preterm', 'pertussis age infant']",4398,significantly longer hospital stays seen cases aged 0ÃÂÂ4 weeks median 3 days infants aged 5ÃÂÂ8 weeks premature infants median 4 days term infants cases coinfections median 1 day without coinfection 
